ticker,company,contract_id,security_type,instrument_status,exchange,sector,industry,price,market_cap,avg_dollar_volume,return_1m,return_3m,return_6m,return_12m,drawdown_52w,historical_volatility,trading_history_days,momentum_history_status,history_data_status,as_of,percent_unit,market_cap_applicability,market_cap_source
SPPL,SIMPPLE LTD. - Ordinary Shares,nasdaqtrader:Q:SPPL,common_equity,eligible,Q,,,2.38,,3379523.033984127,-34.61538461538463,-13.138686131386867,-25.625000000000007,-15.904031659658669,64.04833836858006,180.2461709955694,276,full,usable,2026-08-10,percent,deferred,
SPRB,"Spruce Biosciences, Inc. - Common Stock",nasdaqtrader:Q:SPRB,common_equity,eligible,Q,,,46.2,,3232230.2644444443,-7.729179149191124,-18.230088495575213,-36.187845303867405,58678.62595419847,74.69879518072288,42.61080803630876,276,full,usable,2026-08-10,percent,deferred,
SPRC,SciSparc Ltd. - Ordinary Shares,nasdaqtrader:Q:SPRC,common_equity,eligible,Q,,,6.61,,9302790.701453969,40.63829787234043,5.76000000000001,7.374918778427553,-86.14255765199161,87.94015690567414,200.380073764118,276,full,usable,2026-08-10,percent,deferred,
SPRO,"Spero Therapeutics, Inc. - Common Stock",nasdaqtrader:Q:SPRO,common_equity,eligible,Q,,,1.23,,3090469.9535714285,-41.42857142857144,-51.953125,-49.17355371900827,-43.31797235023041,58.7248322147651,89.4090944771918,276,full,usable,2026-08-10,percent,deferred,
SPRU,Spruce Power Holding Corporation Class A Common Stock,nasdaqtrader:N:SPRU,common_equity,eligible,N,,,2.22,,112485.35111111111,-7.499999999999984,-32.72727272727272,-54.78615071283095,89.74358974358978,65.63467492260062,56.87764775729596,276,full,usable,2026-08-10,percent,deferred,
SPRY,"ARS Pharmaceuticals, Inc. - Common Stock",nasdaqtrader:Q:SPRY,common_equity,eligible,Q,,,5.91,,15470994.042619046,-25.56675062972292,-32.379862700228834,-41.076769690927215,-66.51558073654391,66.22857142857143,67.66730864885602,276,full,usable,2026-08-10,percent,deferred,
SPSC,"SPS Commerce, Inc. - Common Stock",nasdaqtrader:Q:SPSC,common_equity,eligible,Q,,,74.75,,39641008.7636508,22.843056696795404,32.37117053302639,-6.010310574625932,-31.38424821002387,35.460196857192194,54.15385491399197,276,full,usable,2026-08-10,percent,deferred,
SPT,"Sprout Social, Inc - Class A Common Stock",nasdaqtrader:Q:SPT,common_equity,eligible,Q,,,10.05,,10328020.513492065,21.376811594202927,35.810810810810814,25.625000000000007,-31.818181818181813,36.51295009475679,87.24088306002453,276,full,usable,2026-08-10,percent,deferred,
SPTX,"Seaport Therapeutics, Inc. - Common Stock",nasdaqtrader:Q:SPTX,common_equity,eligible,Q,,,23.02,,3641056.001904762,6.6728452270621075,43.426791277258545,,,2.5402201524132195,74.40502161533894,69,insufficient,usable,2026-08-10,percent,deferred,
SPWH,"Sportsman's Warehouse Holdings, Inc. - Common Stock",nasdaqtrader:Q:SPWH,common_equity,eligible,Q,,,1.19,,569961.628968254,-2.4590163934426257,-19.594594594594593,-13.768115942028981,-67.3076923076923,67.03601108033241,32.21585091089432,276,full,usable,2026-08-10,percent,deferred,
SPXC,"SPX Technologies, Inc. Common Stock",nasdaqtrader:N:SPXC,common_equity,eligible,N,,,212.35,,162963316.03444445,-3.420202847136944,4.688424373890743,-4.484526808204392,3.9351965150995927,13.822490970334,57.12942332580675,276,full,usable,2026-08-10,percent,deferred,
SPY,State Street SPDR S&P 500 ETF Trust,US:SPY,etf,eligible,P,,,773.03,,39639306435.419044,2.394860586793812,4.800574821723913,11.932756074252126,22.266508501383942,0.02974419988102106,13.165828243666311,276,full,usable,2026-08-10,percent,not_applicable,
SQFT,"Presidio Property Trust, Inc. - Class A Common Stock",nasdaqtrader:Q:SQFT,common_equity,eligible,Q,,,1.53,,31537.90511904762,-32.59911894273127,-57.49999999999999,-34.33476394849786,-71.1864406779661,82.77027027027027,124.68764259416953,276,full,usable,2026-08-10,percent,deferred,
